"RegionName","Marker","Species","IUCN","Sequenced"
"Southeast Australian Shelf","DiBattista_16S","Auxis_thazard_thazard","Not evaluated","No"
"Southeast Australian Shelf","DiBattista_16S","Avocettina_acuticeps","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Avocettina_infans","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Azygopus_pinnifasciatus","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Bajacalifornia_megalops","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Balistapus_undulatus","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Balistoides_conspicillum","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Balistoides_viridescens","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Barathronus_maculatus","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Barbourisia_rufa","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Bassanago_bulbiceps","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Bassanago_hirsutus","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Bassozetus_robustus","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Bathophilus_abarbatus","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Bathophilus_kingi","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Bathophilus_longipinnis","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Bathophilus_nigerrimus","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Bathophilus_pawneei","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Bathyclupea_gracilis","Not evaluated","No"
"Southeast Australian Shelf","DiBattista_16S","Bathygadus_cottoides","Not evaluated","No"
"Southeast Australian Shelf","DiBattista_16S","Bathygadus_furvescens","Not evaluated","No"
"Southeast Australian Shelf","DiBattista_16S","Bathygobius_coalitus","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Bathygobius_cocosensis","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Bathylagichthys_problematicus","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Bathylagus_antarcticus","Not evaluated","Yes"
"Southeast Australian Shelf","DiBattista_16S","Bathyphylax_bombifrons","Not evaluated","No"
"Southeast Australian Shelf","DiBattista_16S","Bathypterois_longifilis","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Bathysauroides_gigas","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Bathysauropsis_gracilis","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Bathysaurus_ferox","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Bathystethus_cultratus","Not evaluated","No"
"Southeast Australian Shelf","DiBattista_16S","Bathytyphlops_marionae","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Bathyuroconger_vicinus","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Beliops_xanthokrossos","Not evaluated","No"
"Southeast Australian Shelf","DiBattista_16S","Bembradium_roseum","Not evaluated","Yes"
"Southeast Australian Shelf","DiBattista_16S","Bembras_macrolepis","Not evaluated","No"
"Southeast Australian Shelf","DiBattista_16S","Benthalbella_elongata","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Benthalbella_infans","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Benthosema_fibulatum","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Benthosema_suborbitale","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Beryx_decadactylus","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Beryx_mollis","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Bodianus_axillaris","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Bodianus_bimaculatus","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Bodianus_flavifrons","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Bodianus_flavipinnis","DD","No"
"Southeast Australian Shelf","DiBattista_16S","Bodianus_frenchii","NT","No"
"Southeast Australian Shelf","DiBattista_16S","Bodianus_perditio","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Bodianus_unimaculatus","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Bodianus_vulpinus","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Bolinichthys_longipes","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Bolinichthys_nikolayi","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Bolinichthys_photothorax","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Bolinichthys_supralateralis","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Borostomias_antarcticus","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Borostomias_mononema","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Bothus_pantherinus","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Bovichtus_angustifrons","Not evaluated","Yes"
"Southeast Australian Shelf","DiBattista_16S","Bovichtus_variegatus","Not evaluated","Yes"
"Southeast Australian Shelf","DiBattista_16S","Brachaluteres_jacksonianus","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Brachionichthys_australis","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Brachionichthys_hirsutus","CR","Yes"
"Southeast Australian Shelf","DiBattista_16S","Brachiopsilus_ziebelli","CR","No"
"Southeast Australian Shelf","DiBattista_16S","Brachirus_orientalis","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Brachynectes_fasciatus","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Brama_australis","Not evaluated","Yes"
"Southeast Australian Shelf","DiBattista_16S","Brama_brama","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Brama_pauciradiata","Not evaluated","No"
"Southeast Australian Shelf","DiBattista_16S","Branchiostegus_australiensis","Not evaluated","No"
"Southeast Australian Shelf","DiBattista_16S","Branchiostegus_serratus","Not evaluated","No"
"Southeast Australian Shelf","DiBattista_16S","Branchiostegus_wardi","Not evaluated","No"
"Southeast Australian Shelf","DiBattista_16S","Bregmaceros_japonicus","Not evaluated","Yes"
"Southeast Australian Shelf","DiBattista_16S","Bregmaceros_mcclellandi","Not evaluated","No"
"Southeast Australian Shelf","DiBattista_16S","Bregmaceros_nectabanus","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Brosmophyciops_pautzkei","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Brotula_multibarbata","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Brotulotaenia_crassa","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Caesioperca_lepidoptera","Not evaluated","Yes"
"Southeast Australian Shelf","DiBattista_16S","Caesioperca_rasor","Not evaluated","No"
"Southeast Australian Shelf","DiBattista_16S","Callanthias_allporti","Not evaluated","No"
"Southeast Australian Shelf","DiBattista_16S","Callanthias_australis","Not evaluated","No"
"Southeast Australian Shelf","DiBattista_16S","Callechelys_marmorata","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Callionymus_limiceps","Not evaluated","No"
"Southeast Australian Shelf","DiBattista_16S","Callogobius_depressus","Not evaluated","No"
"Southeast Australian Shelf","DiBattista_16S","Callogobius_hasseltii","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Callogobius_maculipinnis","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Callogobius_mucosus","Not evaluated","No"
"Southeast Australian Shelf","DiBattista_16S","Calotomus_carolinus","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Campichthys_tryoni","DD","No"
"Southeast Australian Shelf","DiBattista_16S","Cantherhines_dumerilii","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Cantherhines_pardalis","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Cantheschenia_longipinnis","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Canthigaster_callisterna","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Canthigaster_coronata","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Canthigaster_janthinoptera","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Canthigaster_valentini","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Caprichthys_gymnura","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Caprodon_krasyukovae","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Caprodon_longimanus","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Caprodon_schlegelii","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Capropygia_unistriata","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Carangoides_chrysophrys","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Carangoides_equula","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Carangoides_ferdau","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Carangoides_malabaricus","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Carangoides_orthogrammus","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Caranx_ignobilis","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Caranx_melampygus","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Caranx_sexfasciatus","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Carassius_auratus","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Cataetyx_niki","Not evaluated","No"
"Southeast Australian Shelf","DiBattista_16S","Caulophryne_jordani","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Centriscops_humerosus","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Centroberyx_affinis","Not evaluated","Yes"
"Southeast Australian Shelf","DiBattista_16S","Centroberyx_australis","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Centroberyx_gerrardi","Not evaluated","Yes"
"Southeast Australian Shelf","DiBattista_16S","Centroberyx_lineatus","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Centrobranchus_nigroocellatus","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Centrolophus_niger","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Centropogon_australis","Not evaluated","No"
"Southeast Australian Shelf","DiBattista_16S","Centropyge_bicolor","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Centropyge_bispinosa","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Centropyge_tibicen","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Cephalopholis_cyanostigma","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Cephalopholis_leopardus","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Cephalopholis_sexmaculata","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Cephalopholis_sonnerati","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Cepola_australis","Not evaluated","No"
"Southeast Australian Shelf","DiBattista_16S","Ceratias_holboelli","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Ceratias_tentaculatus","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Ceratias_uranoscopus","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Ceratoscopelus_warmingii","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Cetonurus_crassiceps","Not evaluated","No"
"Southeast Australian Shelf","DiBattista_16S","Cetonurus_globiceps","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Cetostoma_regani","DD","Yes"
"Southeast Australian Shelf","DiBattista_16S","Chaenophryne_draco","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Chaetodon_auriga","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Chaetodon_citrinellus","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Chaetodon_ephippium","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Chaetodon_guentheri","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Chaetodon_kleinii","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Chaetodon_lunula","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Chaetodon_melannotus","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Chaetodon_mertensii","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Chaetodon_ulietensis","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Chaetodon_vagabundus","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Chaetodontoplus_meredithi","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Champsodon_guentheri","Not evaluated","No"
