"RegionName","Marker","Species","IUCN","Sequenced"
"Southeast Australian Shelf","Miya_12S","Bathygobius_cocosensis","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Bathylagichthys_problematicus","LC","No"
"Southeast Australian Shelf","Miya_12S","Bathylagus_antarcticus","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Bathyphylax_bombifrons","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Bathypterois_longifilis","LC","No"
"Southeast Australian Shelf","Miya_12S","Bathysauroides_gigas","LC","No"
"Southeast Australian Shelf","Miya_12S","Bathysauropsis_gracilis","LC","No"
"Southeast Australian Shelf","Miya_12S","Bathysaurus_ferox","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Bathystethus_cultratus","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Bathytyphlops_marionae","LC","No"
"Southeast Australian Shelf","Miya_12S","Bathyuroconger_vicinus","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Beliops_xanthokrossos","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Bembradium_roseum","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Bembras_macrolepis","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Benthalbella_elongata","LC","No"
"Southeast Australian Shelf","Miya_12S","Benthalbella_infans","LC","No"
"Southeast Australian Shelf","Miya_12S","Benthosema_fibulatum","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Benthosema_suborbitale","LC","No"
"Southeast Australian Shelf","Miya_12S","Beryx_decadactylus","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Beryx_mollis","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Bodianus_axillaris","LC","No"
"Southeast Australian Shelf","Miya_12S","Bodianus_bimaculatus","LC","No"
"Southeast Australian Shelf","Miya_12S","Bodianus_flavifrons","LC","No"
"Southeast Australian Shelf","Miya_12S","Bodianus_flavipinnis","DD","No"
"Southeast Australian Shelf","Miya_12S","Bodianus_frenchii","NT","No"
"Southeast Australian Shelf","Miya_12S","Bodianus_perditio","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Bodianus_unimaculatus","LC","No"
"Southeast Australian Shelf","Miya_12S","Bodianus_vulpinus","LC","No"
"Southeast Australian Shelf","Miya_12S","Bolinichthys_longipes","LC","No"
"Southeast Australian Shelf","Miya_12S","Bolinichthys_nikolayi","LC","No"
"Southeast Australian Shelf","Miya_12S","Bolinichthys_photothorax","LC","No"
"Southeast Australian Shelf","Miya_12S","Bolinichthys_supralateralis","LC","No"
"Southeast Australian Shelf","Miya_12S","Borostomias_antarcticus","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Borostomias_mononema","LC","No"
"Southeast Australian Shelf","Miya_12S","Bothus_pantherinus","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Bovichtus_angustifrons","Not evaluated","Yes"
"Southeast Australian Shelf","Miya_12S","Bovichtus_variegatus","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Brachaluteres_jacksonianus","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Brachionichthys_australis","LC","No"
"Southeast Australian Shelf","Miya_12S","Brachionichthys_hirsutus","CR","No"
"Southeast Australian Shelf","Miya_12S","Brachiopsilus_ziebelli","CR","No"
"Southeast Australian Shelf","Miya_12S","Brachirus_orientalis","LC","No"
"Southeast Australian Shelf","Miya_12S","Brachynectes_fasciatus","LC","No"
"Southeast Australian Shelf","Miya_12S","Brama_australis","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Brama_brama","LC","No"
"Southeast Australian Shelf","Miya_12S","Brama_pauciradiata","Not evaluated","Yes"
"Southeast Australian Shelf","Miya_12S","Branchiostegus_australiensis","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Branchiostegus_serratus","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Branchiostegus_wardi","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Bregmaceros_japonicus","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Bregmaceros_mcclellandi","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Bregmaceros_nectabanus","LC","No"
"Southeast Australian Shelf","Miya_12S","Brosmophyciops_pautzkei","LC","No"
"Southeast Australian Shelf","Miya_12S","Brotula_multibarbata","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Brotulotaenia_crassa","LC","No"
"Southeast Australian Shelf","Miya_12S","Caesioperca_lepidoptera","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Caesioperca_rasor","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Callanthias_allporti","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Callanthias_australis","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Callechelys_marmorata","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Callionymus_limiceps","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Callogobius_depressus","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Callogobius_hasseltii","LC","No"
"Southeast Australian Shelf","Miya_12S","Callogobius_maculipinnis","LC","No"
"Southeast Australian Shelf","Miya_12S","Callogobius_mucosus","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Calotomus_carolinus","LC","No"
"Southeast Australian Shelf","Miya_12S","Campichthys_tryoni","DD","No"
"Southeast Australian Shelf","Miya_12S","Cantherhines_dumerilii","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Cantherhines_pardalis","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Cantheschenia_longipinnis","LC","No"
"Southeast Australian Shelf","Miya_12S","Canthigaster_callisterna","LC","No"
"Southeast Australian Shelf","Miya_12S","Canthigaster_coronata","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Canthigaster_janthinoptera","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Canthigaster_valentini","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Caprichthys_gymnura","LC","No"
"Southeast Australian Shelf","Miya_12S","Caprodon_krasyukovae","LC","No"
"Southeast Australian Shelf","Miya_12S","Caprodon_longimanus","LC","No"
"Southeast Australian Shelf","Miya_12S","Caprodon_schlegelii","LC","No"
"Southeast Australian Shelf","Miya_12S","Capropygia_unistriata","LC","No"
"Southeast Australian Shelf","Miya_12S","Carangoides_chrysophrys","LC","No"
"Southeast Australian Shelf","Miya_12S","Carangoides_equula","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Carangoides_ferdau","LC","No"
"Southeast Australian Shelf","Miya_12S","Carangoides_malabaricus","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Carangoides_orthogrammus","LC","No"
"Southeast Australian Shelf","Miya_12S","Caranx_ignobilis","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Caranx_melampygus","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Caranx_sexfasciatus","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Carassius_auratus","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Cataetyx_niki","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Caulophryne_jordani","LC","No"
"Southeast Australian Shelf","Miya_12S","Centriscops_humerosus","LC","No"
"Southeast Australian Shelf","Miya_12S","Centroberyx_affinis","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Centroberyx_australis","LC","No"
"Southeast Australian Shelf","Miya_12S","Centroberyx_gerrardi","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Centroberyx_lineatus","LC","No"
"Southeast Australian Shelf","Miya_12S","Centrobranchus_nigroocellatus","LC","No"
"Southeast Australian Shelf","Miya_12S","Centrolophus_niger","LC","No"
"Southeast Australian Shelf","Miya_12S","Centropogon_australis","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Centropyge_bicolor","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Centropyge_bispinosa","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Centropyge_tibicen","LC","No"
"Southeast Australian Shelf","Miya_12S","Cephalopholis_cyanostigma","LC","No"
"Southeast Australian Shelf","Miya_12S","Cephalopholis_leopardus","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Cephalopholis_sexmaculata","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Cephalopholis_sonnerati","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Cepola_australis","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Ceratias_holboelli","LC","No"
"Southeast Australian Shelf","Miya_12S","Ceratias_tentaculatus","LC","No"
"Southeast Australian Shelf","Miya_12S","Ceratias_uranoscopus","LC","No"
"Southeast Australian Shelf","Miya_12S","Ceratoscopelus_warmingii","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Cetonurus_crassiceps","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Cetonurus_globiceps","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Cetostoma_regani","DD","Yes"
"Southeast Australian Shelf","Miya_12S","Chaenophryne_draco","LC","No"
