"RegionName","Marker","Species","IUCN","Sequenced"
"Sahul Shelf","DiBattista_16S","Amblyeleotris_diagonalis","LC","No"
"Sahul Shelf","DiBattista_16S","Amblyeleotris_fasciata","LC","No"
"Sahul Shelf","DiBattista_16S","Amblyeleotris_fontanesii","LC","No"
"Sahul Shelf","DiBattista_16S","Amblyeleotris_guttata","LC","No"
"Sahul Shelf","DiBattista_16S","Amblyeleotris_gymnocephala","LC","Yes"
"Sahul Shelf","DiBattista_16S","Amblyeleotris_latifasciata","LC","No"
"Sahul Shelf","DiBattista_16S","Amblyeleotris_macronema","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Amblyeleotris_masuii","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Amblyeleotris_neumanni","DD","No"
"Sahul Shelf","DiBattista_16S","Amblyeleotris_novaecaledoniae","LC","No"
"Sahul Shelf","DiBattista_16S","Amblyeleotris_ogasawarensis","LC","No"
"Sahul Shelf","DiBattista_16S","Amblyeleotris_periophthalma","LC","No"
"Sahul Shelf","DiBattista_16S","Amblyeleotris_randalli","LC","No"
"Sahul Shelf","DiBattista_16S","Amblyeleotris_rhyax","LC","No"
"Sahul Shelf","DiBattista_16S","Amblyeleotris_rubrimarginata","LC","No"
"Sahul Shelf","DiBattista_16S","Amblyeleotris_steinitzi","LC","No"
"Sahul Shelf","DiBattista_16S","Amblyeleotris_wheeleri","LC","No"
"Sahul Shelf","DiBattista_16S","Amblyeleotris_yanoi","LC","No"
"Sahul Shelf","DiBattista_16S","Amblygaster_clupeoides","LC","Yes"
"Sahul Shelf","DiBattista_16S","Amblygaster_leiogaster","LC","No"
"Sahul Shelf","DiBattista_16S","Amblygaster_sirm","LC","Yes"
"Sahul Shelf","DiBattista_16S","Amblyglyphidodon_aureus","LC","Yes"
"Sahul Shelf","DiBattista_16S","Amblyglyphidodon_batunai","VU","No"
"Sahul Shelf","DiBattista_16S","Amblyglyphidodon_curacao","LC","Yes"
"Sahul Shelf","DiBattista_16S","Amblyglyphidodon_leucogaster","LC","Yes"
"Sahul Shelf","DiBattista_16S","Amblyglyphidodon_ternatensis","VU","Yes"
"Sahul Shelf","DiBattista_16S","Amblygobius_albimaculatus","LC","No"
"Sahul Shelf","DiBattista_16S","Amblygobius_buanensis","LC","No"
"Sahul Shelf","DiBattista_16S","Amblygobius_bynoensis","LC","No"
"Sahul Shelf","DiBattista_16S","Amblygobius_decussatus","LC","No"
"Sahul Shelf","DiBattista_16S","Amblygobius_esakiae","LC","No"
"Sahul Shelf","DiBattista_16S","Amblygobius_linki","LC","No"
"Sahul Shelf","DiBattista_16S","Amblygobius_nocturnus","LC","No"
"Sahul Shelf","DiBattista_16S","Amblygobius_phalaena","LC","Yes"
"Sahul Shelf","DiBattista_16S","Amblygobius_sphynx","LC","No"
"Sahul Shelf","DiBattista_16S","Amblygobius_stethophthalmus","LC","No"
"Sahul Shelf","DiBattista_16S","Amblygobius_tekomaji","LC","No"
"Sahul Shelf","DiBattista_16S","Amblyotrypauchen_arctocephalus","LC","Yes"
"Sahul Shelf","DiBattista_16S","Amblypomacentrus_breviceps","LC","Yes"
"Sahul Shelf","DiBattista_16S","Amissidens_hainesi","Not evaluated","Yes"
"Sahul Shelf","DiBattista_16S","Ammodytoides_idai","Not evaluated","No"
