"RegionName","Marker","Species","IUCN","Sequenced"
"Sahul Shelf","Miya_12S","Apogon_caudicinctus","Not evaluated","No"
"Sahul Shelf","Miya_12S","Apogon_coccineus","LC","No"
"Sahul Shelf","Miya_12S","Apogon_crassiceps","LC","No"
"Sahul Shelf","Miya_12S","Apogon_dammermani","DD","No"
"Sahul Shelf","Miya_12S","Apogon_dianthus","Not evaluated","No"
"Sahul Shelf","Miya_12S","Apogon_doederleini","Not evaluated","No"
"Sahul Shelf","Miya_12S","Apogon_doryssa","LC","No"
"Sahul Shelf","Miya_12S","Apogon_ellioti","Not evaluated","No"
"Sahul Shelf","Miya_12S","Apogon_erythrinus","LC","No"
"Sahul Shelf","Miya_12S","Apogon_hyalosoma","Not evaluated","No"
"Sahul Shelf","Miya_12S","Apogon_indicus","LC","No"
"Sahul Shelf","Miya_12S","Apogon_limenus","Not evaluated","No"
"Sahul Shelf","Miya_12S","Apogon_lineatus","Not evaluated","No"
"Sahul Shelf","Miya_12S","Apogon_notatus","LC","No"
"Sahul Shelf","Miya_12S","Apogon_novaeguineae","Not evaluated","No"
"Sahul Shelf","Miya_12S","Apogon_pallidofasciatus","Not evaluated","No"
"Sahul Shelf","Miya_12S","Apogon_poecilopterus","Not evaluated","No"
"Sahul Shelf","Miya_12S","Apogon_posterofasciatus","Not evaluated","No"
"Sahul Shelf","Miya_12S","Apogon_semilineatus","DD","Yes"
"Sahul Shelf","Miya_12S","Apogon_semiornatus","LC","No"
"Sahul Shelf","Miya_12S","Apogon_septemstriatus","Not evaluated","No"
"Sahul Shelf","Miya_12S","Apogon_smithi","Not evaluated","No"
"Sahul Shelf","Miya_12S","Apogon_striatus","Not evaluated","No"
"Sahul Shelf","Miya_12S","Apogon_truncatus","Not evaluated","No"
"Sahul Shelf","Miya_12S","Apogon_unicolor","LC","No"
"Sahul Shelf","Miya_12S","Apogon_unitaeniatus","Not evaluated","No"
"Sahul Shelf","Miya_12S","Apogonichthyoides_atripes","Not evaluated","No"
"Sahul Shelf","Miya_12S","Apogonichthyoides_brevicaudatus","LC","No"
"Sahul Shelf","Miya_12S","Apogonichthyoides_melas","LC","No"
