Nemichthyidae sp.	1
Scolopsis frenata	5
Nemipterus mesoprion	22
Maxillicosta sp.	1
Maxillicosta scabriceps	11
Neosebastes bougainvillii	8
Maxillicosta whitleyi	13
Nettastomatidae sp.	1
Cubiceps capensis	9
Normanichthys crockeri	2
Notothenia neglecta	2
Lepidonotothen larseni	58
Patagonotothen squamiceps	2
Patagonotothen guntheri	12
Patagonotothen elegans	7
Gobionotothen marionensis	12
Trematomus vicarius	1
Trematomus tokarevi	9
Nototheniinae sp.	1
Cryothenia amphitreta	2
Lophodolos indicus	1
Phyllophichthus xenodontus	7
Phyllophichthus sp.	2
Brachysomophis cirrocheilos	10
Leiuranus versicolor	2
Ophichthus shaoi	3
Muraenichthys hattae	2
Ophichthus macrochir	4
Cirrhimuraena chinensis	21
Ophichthus apicalis	22
Myrophinae sp.	3
Genypterus maculatus	9
Ventichthys biospeedoi	1
Porogadus miles	15
Monomitopus garmani	1
Luciobrotula bartschi	12
Leucicorus atlanticus	1
Holcomycteronus brucei	1
Dicrolene introniger	14
Dannevigia tusca	9
Bassogigas walkeri	2
Aphyonus gelatinosus	3
Apagesoma australe	1
Genypterus tigerinus	13
Lamprogrammus niger	29
Genypterus chilensis	13
Oplegnathus insignis	1
Sutorectus tentaculatus	11
Orectolobus halei	12
Orectolobus maculatus	14
Allocyttus niger	45
Osmeridae sp.	2
Hypomesus chishimaensis	18
Pseudolais micronemus	35
Pangasius djambal	7
Helicophagus waandersii	15
Magnisudis prionosa	14
Magnisudis sp.	6
Paralichthys adspersus	17
Ancylopsetta ommata	10
Xystreurys rasilis	10
Tephrinectes sinensis	1
Pataecus fronto	4
Aetapcus maculatus	4
Pegasus sp.	24
Parapriacanthus elongatus	8
Pempheris cf.	3
Pempheris schomburgkii	58
Pempheris tominagai	8
Pempheris mangula	31
Parazanclistius hutchinsi	5
Peristedion gracile	8
Lampetra fluviatilis	62
Parapercis haackei	8
Parapercis ramsayi	16
Platycephalus richardsoni	21
Platycephalus bassensis	52
Sorsogona tuberculata	28
Rogadius portuguesus	2
Rogadius patriciae	14
Ratabulus diversidens	14
Platycephalus orbitalis	13
Platycephalus marmoratus	26
Platycephalus laevigatus	22
Platycephalus australis	15
Platycephalus fuscus	16
Platycephalus westraliae	30
Platycephalus caeruleopunctatus	29
Platycephalus aurimaculatus	10
Platycephalus cf.	14
Papilloculiceps longiceps	44
Onigocia sp.	27
Onigocia sibogae	5
Onigocia pedimacula	11
Inegocia cf.	24
Inegocia harrisii	17
Cymbacephalus staigeri	6
Cymbacephalus cf.	13
Cymbacephalus nematophthalmus	34
Cociella heemstrai	33
Ambiserrula jugosa	33
Thysanophrys cirronasa	5
Plectrogenium nanum	5
Platichthys sp.	1
Pleuronichthys japonicus	15
Paraplotosus albilabris	20
Poeciliopsis infans	252
Pseudoxiphophorus anzuetoi	2
Pseudoxiphophorus cataractae	2
Pseudoxiphophorus obliquus	2
Pseudoxiphophorus diremptus	2
Pseudoxiphophorus litoperas	2
Pseudoxiphophorus cf.	1
Polymixia sp.	8
Polymixia cf.	16
Polymixia nobilis	16
Polymixia longispina	22
Polynemus dubius	11
Polynemus melanochir	5
Polydactylus oligodon	1
Polydactylus octonemus	17
Panthalis oerstedi	5
Centropyge woodheadi	44
Centropyge sp.	13
Pomacentrus andamanensis	14
Pomacentrus melanochir	6
Pomacentrus flavoaxillaris	6
Pomacentrus albiaxillaris	10
Pomacentrus nigriradiatus	16
Pomacentrus magniseptus	6
Stegastes sanctipauli	9
Stegastes rocasensis	30
Stegastes pictus	14
Amphiprion ephippium	28
Amphiprion sp.	3
Amphiprion chagosensis	3
Stegastes pelicieri	24
Stegastes limbatus	40
Pomacentrus trichrourus	31
Pomacentrus arabicus	5
Pomacentrus agassizii	34
Plectroglyphidodon randalli	23
Amphiprion latifasciatus	22
Abudefduf margariteus	13
Chromis limbata	3
Amphiprion rubrocinctus	1
Amphiprion mccullochi	1
Amphiprion leucokranos	1
Amphiprion latezonatus	1
Dascyllus albisella	5
Dascyllus marginatus	65
Potamotrygon orbignyi	98
Priacanthus prolixus	34
Pristigenys alta	11
Ilisha amazonica	11
Pristigaster cayana	11
Pristigaster whiteheadi	1
Pellona harroweri	17
Odontognathus mucronatus	11
Chirocentrodon bleekerianus	3
Ilisha megaloptera	3
Pliotrema kajae	2
Pliotrema warreni	12
Pliotrema sp.	1
Pristiophorus cirratus	30
Psettodes bennettii	7
Pseudochromis sp.	41
Pseudochromis jace	2
Pseudoplesiops typus	3
Pictichromis diadema	21
Pseudochromis ransonneti	26
Pseudochromis ammeri	5
Pseudochromis pylei	4
Pseudochromis erdmanni	2
Manonichthys splendens	4
Pseudoplesiops collare	1
Lubbockichthys multisquamatus	6
Pseudochromis elongatus	11
Pseudochromis perspicillatus	7
Pseudochromis bitaeniatus	12
Pseudochromis rutilus	1
Pseudochromis andamanensis	2
Pseudochromis coccinicauda	1
Pseudochromis litus	6
Ebinania macquariensis	3
Dipturus chilensis	285
Dipturus trachyderma	257
Raja asterias	158
Raja radula	121
Raja miraletus	437
Orbiraja powelli	18
Dipturus cf.	12
Rajella leopardus	49
Rajella caudaspinosa	10
Rajella barnardi	32
Raja straeleni	55
Leucoraja wallacei	47
Leucoraja melitensis	23
Dipturus pullopunctatus	35
Dentiraja lemprieri	8
Retropinna retropinna	21
Trygonorrhina guanerius	2
Acroteriobatus variegatus	24
Rhinobatos sp.	9
Rhinobatos punctifer	19
Zapteryx brevirostris	25
Pseudobatos percellens	89
Pseudobatos horkelii	30
Rhyacichthys guilberti	8
Protogobius attiti	4
Hypsolebias notatus	2
Hypsolebias alternatus	2
Hypsolebias brunoi	2
Hypsolebias carlettoi	1
Campellolebias brucei	5
Xenurolebias izecksohni	2
Spectrolebias semiocellatus	3
Simpsonichthys punctulatus	2
Simpsonichthys parallelus	2
Ophthalmolebias rosaceus	2
Ophthalmolebias constanciae	3
Nematolebias papilliferus	5
Austrolebias nigrofasciatus	117
Cynolebias porosus	4
Cynolebias sp.	5
Cynolebias vazabarrisensis	6
Cynolebias gilbertoi	6
Cynolebias perforatus	8
Hypsolebias ocellatus	2
Hypsolebias longignatus	5
Hypsolebias hellneri	4
Hypsolebias fulminantis	2
Hypsolebias adornatus	2
Hypsolebias stellatus	2
Hypsolebias nudiorbitatus	3
Hypsolebias flavicaudatus	3
Hypsolebias sertanejo	10
Hypsolebias igneus	2
Hypsolebias harmonicus	3
Hypsolebias mediopapillatus	2
Melanorivulus zygonectes	1
Melanorivulus egens	1
Melanorivulus dapazi	1
Melanorivulus atlanticus	1
Melanorivulus sp.	1
Melanorivulus spixi	1
Melanorivulus karaja	1
Melanorivulus rubroreticulatus	1
Melanorivulus kayabi	1
Melanorivulus megaroni	1
Melanorivulus schuncki	2
Melanorivulus jalapensis	1
Melanorivulus crixas	1
Melanorivulus salmonicaudus	1
Melanorivulus litteratus	1
Melanorivulus rutilicaudus	1
Melanorivulus kayapo	2
Melanorivulus planaltinus	1
Melanorivulus pindorama	1
Anablepsoides gamae	1
Simpsonichthys santanae	1
Austrolebias periodicus	3
Cynolebias itapicuruensis	1
Spectrolebias brousseaui	1
Austrolebias litzi	1
Austrolebias araucarianus	1
Atlantirivulus riograndensis	2
Austrolebias nonoiuliensis	1
Austrolebias minuano	105
Austrolebias robustus	1
Austrolebias varzeae	1
Austrolebias quirogai	3
Austrolebias univentripinnis	1
Cynolebias altus	1
Austrolebias nachtigalli	92
Austrolebias ibicuiensis	1
Austrolebias bagual	32
Austrolebias jaegari	1
Austrolebias wichi	1
Hypsolebias coamazonicus	4
Hypsolebias nitens	5
Hypsolebias gilbertobrasili	3
Hypsolebias janaubensis	5
Hypsolebias pterophyllus	11
Hypsolebias radiseriatus	5
Hypsolebias flagellatus	6
Cynolebias gibbus	1
Cynolebias parnaibensis	3
Cynolebias obscurus	5
Cynolebias oticus	5
Cynolebias leptocephalus	28
Cynolebias roseus	5
Cynolebias cf.	1
Cynolebias attenuatus	1
Cynolebias parietalis	4
Melanorivulus wallacei	1
Cynopoecilus notabilis	5
Cynopoecilus fulgens	8
Cynopoecilus nigrovittatus	19
Notholebias fractifasciatus	6
Anablepsoides igneus	2
Saccopharynx ampullaceus	10
Leucosoma reevesii	1
Coregonus pidschian	143
Coregonus baunti	15
Coregonus peled	26
Coregonus fontanae	6
Coregonus baerii	1
Coregonus maraenoides	1
Coregonus ussuriensis	17
Coregonus chadary	8
Coregonus anaulorum	9
Coregonus fluviatilis	4
Coregonus tugun	10
Coregonus subautumnalis	1
Coregonus pravdinellus	5
Hucho hucho	23
Coregonus migratorius	14
Schindleria sp.	210
Cynoscion phoxocephalus	4
Cynoscion sp.	6
Micropogonias sp.	4
Cynoscion analis	20
Johnius trewavasae	35
Stellifer naso	30
Stellifer brasiliensis	33
Stellifer simulus	9
Stellifer typicus	12
Stellifer strabo	8
Stellifer scierus	13
Stellifer punctatissimus	132
Micropogonias megalops	90
Micropogonias ectenes	32
Micropogonias altipinnis	32
Panna microdon	26
Nibea semifasciata	5
Pseudolarimichthys terengganui	4
Johnius weberi	17
Johnius plagiostoma	15
Menticirrhus nasus	24
Cynoscion othonopterus	25
Stellifer rastrifer	56
Plagioscion ternetzi	20
Petilipinnis grunniens	16
Paralonchurus brasiliensis	76
Pachyurus squamipennis	1
Pachyurus junki	11
Pachyurus francisci	1
Pachyurus adspersus	2
Pachypops fourcroi	18
Larimus breviceps	156
Isopisthus sp.	1
Isopisthus parvipinnis	21
Cynoscion jamaicensis	33
Cynoscion acoupa	75
Stellifer stellifer	32
Stellifer sp.	12
Stellifer microps	11
Odontoscion dentex	54
Bairdiella ronchus	47
Larimus pacificus	7
Menticirrhus elongatus	6
Umbrina coroides	21
Umbrina canosai	9
Plagioscion magdalenae	7
Plagioscion auratus	38
Pareques acuminatus	63
Nebris microps	96
Macrodon atricauda	4
Macrodon ancylodon	127
Lonchurus lanceolatus	4
Cynoscion virescens	58
Cynoscion steindachneri	5
Cynoscion microlepidotus	32
Cynoscion leiarchus	46
Cynoscion guatucupa	44
Ctenosciaena gracilicirrhus	19
Atractoscion aff.	2
Bahaba taipingensis	19
Cilus gilberti	5
Menticirrhus sp.	18
Otolithes cuvieri	23
Johnius vogleri	10
Otolithoides biauritus	26
Johnius elongatus	14
Johnius dussumieri	37
Cynoscion striatus	6
Nibea coibor	19
Sarda australis	15
Scombrops sp.	14
Scophthalmus maeoticus	1
Neomerinthe nielseni	6
Neomerinthe sp.	1
Neomerinthe megalepis	8
Neomerinthe kaufmani	15
Neomerinthe ignea	8
Neomerinthe bucephalus	6
Pteroidichthys amboinensis	10
Scorpaena isthmensis	7
Scorpaena maderensis	9
Scorpaena elongata	13
Thysanichthys sp.	2
Pontinus longispinis	10
Pterois mombasae	18
Asymbolus vincenti	2
Halaelurus quagga	19
Bythaelurus hispidus	18
Cephaloscyllium silasi	23
Helicolenus sp.	2
Adelosebastes latens	4
Trachyscorpia cristulata	5
Epinephelus sp.	29
Trachypoma macracanthus	4
Chelidoperca maculicauda	2
Chelidoperca occipitalis	14
Chelidoperca investigatoris	18
Mycteroperca sp.	3
Mycteroperca marginata	4
Hyporthodus sp.	2
Liopropoma fasciatum	2
Epinephelus erythrurus	55
Epinephelus quinquefasciatus	15
Liopropoma rubre	38
Cephalopholis pachycentron	1
Epinephelus fario	5
Pseudogramma thaumasia	8
Hypoplectrus puella	53
Hypoplectrus guttavarius	1
Hypoplectrus aberrans	5
Hypoplectrus chlorurus	3
Serrivomeridae sp.	3
Siganus puellus	45
Sillago bassensis	23
Sillago schomburgkii	9
Dagetichthys commersonnii	17
Zebrias scalaris	16
Microchirus frechkopi	1
Aseraggodes heemstrai	4
Bathysolea profundicola	13
Pegusa impar	17
Aseraggodes kaianus	11
Acanthopagrus datnia	76
Acanthopagrus arabicus	30
Pagrus caeruleostictus	67
Archosargus rhomboidalis	56
Pagrus auratus	75
Gymnocrotaphus curvidens	16
Petrus rupestris	13
Chrysoblephus cristiceps	23
Chrysoblephus lophus	19
Porcostoma dentatum	9
Chrysoblephus sp.	2
Lithognathus mormyrus	122
Dentex gibbosus	63
Calamus penna	21
Sparidentex hasta	34
Sparodon durbanensis	16
Rhabdosargus thorpei	27
Diplodus cervinus	98
Diplodus bermudensis	3
Cymatoceps nasutus	13
Calamus nodosus	15
Boopsoidea inornata	10
Polysteganus praeorbitalis	9
Polyamblyodon germanus	6
Pachymetopon aeneum	65
Crenidens crenidens	69
Diplodus capensis	356
Diplodus noct	24
Diplodus argenteus	11
Diplodus prayensis	1
Diplodus fasciatus	8
Dentex maroccanus	9
Diplodus puntazzo	67
Diplodus bellottii	6
Dentex macrophthalmus	68
Dentex canariensis	3
Sphyraena chrysotaenia	71
Squatina mapama	8
Squatina sp.	16
Squatina australis	29
Squatina aculeata	49
Squatina tergocellatoides	15
Squatina tergocellata	22
Squatina pseudocellata	18
Squatina oculata	24
Squatina occulta	19
Squatina legnota	13
Squatina guggenheim	213
Squatina formosa	39
Squatina armata	12
Squatina albipunctata	21
Squatina africana	87
Maurolicus weitzmani	94
Maurolicus amethystinopunctatus	43
Maurolicus walvisensis	62
Maurolicus australis	59
Stichaeopsis nevelskoi	15
Stichaeus ochriamkini	15
Alectrias gallinus	2
Acantholumpenus mackayi	22
Dictyosoma tongyeongensis	13
Chirolophis wui	6
Azygopterus corallinus	9
Leptostichaeus pumilus	2
Astronesthes chrysophekadion	2
Stromateus stellatus	3
Dysommina orientalis	14
Dysommina rugosa	20
Syngnathus euchrous	16
Hippocampus algiricus	8
Stigmatopora sp.	22
Stigmatopora macropterygia	20
Hippocampus kelloggi	139
Hippocampus fisheri	6
Hippocampus queenslandicus	23
Hippocampus camelopardalis	55
Hippocampus subelongatus	9
Hippocampus breviceps	29
Saurida microlepis	24
Saurida longimanus	49
Saurida cf.	18
Pelates octolineatus	8
Hephaestus carbo	6
Hephaestus tulliensis	1
Hephaestus roemeri	1
Hephaestus jenkinsi	6
Hephaestus habbemai	2
Hephaestus fuliginosus	10
Leiopotherapon aheneus	2
Tetrabrachium ocellatum	24
Dibrachichthys melanurus	3
Tetragonurus atlanticus	27
Dichotomyctere erythrotaenia	2
Pao cochinchinensis	21
Pao sp.	32
Leiodon cutcutia	61
Leiodon sp.	1
Contusus sp.	2
Ephippion guttifer	12
Carinotetraodon travancoricus	77
Chelonodontops leopardus	9
Carinotetraodon imitator	15
Omegophora cyanopunctata	1
Marilyna meraukensis	1
Auriglobus modestus	33
Lagocephalus wheeleri	19
Sphoeroides testudineus	413
Sphoeroides greeleyi	115
Colomesus psittacus	111
Colomesus asellus	201
Carinotetraodon salivator	17
Carinotetraodon lorteti	21
Carinotetraodon irrubesco	3
Carinotetraodon borneensis	1
Canthigaster compressa	18
Arothron diadematus	8
Takifugu obscurus	71
Pao turgidus	1
Pao suvattii	5
Tetraodon pustulatus	3
Tetraodon miurus	26
Tetraodon mbu	19
Tetraodon duboisi	3
Tetraodon biocellatus	21
Pao baileyi	1
Pao abei	2
Takifugu sp.	7
Takifugu chinensis	67
Glyptauchen panduratus	2
Trachichthyidae sp.	1
Mustelus antarcticus	29
Lepidotrigla grandis	11
Bellator militaris	20
Trigla lyra	85
Lepidotrigla cavillone	31
Lepidotrigla spinosa	7
Lepidotrigla argus	13
Kathetostoma sp.	1
Kathetostoma laeve	7
Kathetostoma giganteum	17
Kathetostoma canaster	5
Urolophus cruciatus	28
Urolophus piperatus	4
Urolophus flavomosaicus	12
Nomorhamphus weberi	5
Nomorhamphus ravnaki	2
Zenarchopterus sp.	17
Iluocoetes fimbriatus	21
Zoarces andriashevi	31
Zoarces fedorovi	59
Neozoarces pulcher	19
Hadropareia semisquamata	5
Hadropareia middendorffii	68
Lycodes brevicaudus	5
Zoarcidae sp.	5
Lycodapus sp.	9
Krusensterniella notabilis	2
Krusensterniella multispinosa	4
Zoarchias uchidai	3
Eulophias koreanus	11
Ophthalmolycus amberensis	39
Lycodichthys antarcticus	16
Gymnelopsis ochotensis	29
Davidijordania lacertina	3
Magadanichthys skopetsi	18
Bilabria ornata	3
Bothrocara soldatovi	6
Lycogrammoides schmidti	15
Lycodes knipowitschi	5
Lycodes brunneofasciatus	3
Lycodes fulvus	3
Lycodes multifasciatus	3
Sarcogyps calvus	28
Necrosyrtes monachus	4
Pithecophaga jefferyi	97
Aquila heliaca	18
Gypaetus barbatus	3
Tadorna ferruginea	31
Balaenoptera edeni	60
Balaenoptera omurai	36
Sagmatias cruciger	1
Micrurus altirostris	3
Elapsoidea sundevallii	1
Naja annulata	7
Micrurus stewarti	14
Micrurus nigrocinctus	24
Micrurus mipartitus	10
Micrurus dissoleucus	9
Vermicella vermiformis	4
Vermicella parscauda	2
Toxicocalamus mintoni	1
Toxicocalamus misimae	1
Toxicocalamus pachysomus	1
Toxicocalamus longissimus	2
Toxicocalamus stanleyanus	1
Toxicocalamus holopelturus	5
Acanthophis wellsi	3
Acanthophis rugosus	7
Acanthophis pyrrhus	2
Acanthophis laevis	2
Acanthophis hawkei	2
Acanthophis antarcticus	2
Acanthophis cryptamydros	5
Dendroaspis jamesoni	4
Micrurus alleni	2
Cacophis krefftii	1
Brachyurophis morrisi	1
Ogmodon vitianus	1
Laticauda frontalis	2
Homalopsis mereljcoxi	16
Dieurostus dussumieri	1
Larus cachinnans	5
Larus argentatus	24
Phocoenoides dalli	18
Chalcides sp.	1
Trachylepis aff.	6
Madascincus polleni	8
Madascincus miafina	23
Madascincus pyrurus	6
Madascincus arenicola	14
Dravidoseps nilgiriensis	1
Trachylepis raymondlaurenti	1
Trachylepis damarana	57
Trachylepis laevigata	2
Trachylepis planifrons	1
Trachylepis huilensis	2
Trachylepis bocagii	3
Trachylepis ansorgii	2
Trachylepis laevis	2
Trachylepis brauni	1
Trachylepis bayonii	1
Trachylepis aureogularis	1
Sphenomorphus incognitus	13
Acontias parietalis	1
Acontias fitzsimonsi	16
Acontias aurantiacus	13
Plestiodon copei	7
Plestiodon dicei	11
Plestiodon parviauriculatus	4
Plestiodon sp.	6
Plestiodon dugesii	5
Plestiodon bilineatus	14
Plestiodon indubitus	15
Plestiodon nietoi	4
Plestiodon parvulus	6
Plestiodon kuchinoshimensis	1
Leptosiaphos meleagris	1
Leptosiaphos blochmanni	1
Leptosiaphos koutoui	1
Panaspis sp.	36
Panaspis cabindae	8
Panaspis maculicollis	6
Parvoscincus hadros	2
Insulasaurus victoria	1
Liopholis montana	1
Plestiodon lotus	7
Chalcides ragazzii	12
Lerista miopus	20
Panaspis thomensis	12
Subdoluseps samajaya	1
Subdoluseps herberti	2
Eumeces zarudnyi	3
Heremites sp.	19
Plestiodon takarai	2
Plestiodon tamdaoensis	1
Plestiodon oshimensis	1
Plestiodon kishinouyei	60
Acontias namaquensis	4
Lubuya ivensii	3
Trachylepis principensis	5
Feylinia sp.	1
Riopa vosmaerii	1
Glaphyromorphus nigricaudis	1
Scincella caudaequinae	2
Plestiodon ochoterenae	2
Tropidophorus boehmei	2
Acontias bicolor	2
Acontias cregoi	6
Acontias poecilus	2
Acontias gariepensis	3
Acontias jappi	5
Acontias richardi	5
Typhlosaurus braini	4
Typhlosaurus meyeri	2
Liopholis striata	1
Panaspis cf.	1
Scelotes sp.	13
Sphenomorphus buenloicus	5
Sphenomorphus tonkinensis	8
Scincella rufocaudata	4
Pygmaeascincus timlowi	1
Lygisaurus zuma	2
Lygisaurus tanneri	1
Lygisaurus malleolus	3
Lygisaurus laevis	1
Lygisaurus foliorum	2
Lygisaurus aeratus	5
Lygisaurus absconditus	3
Carlia vivax	10
Carlia triacantha	2
Carlia tetradactyla	2
Carlia storri	7
Liburnascincus scirtetis	7
Carlia schmeltzii	9
Carlia rufilatus	3
Carlia rostralis	8
Carlia rhomboidalis	2
Carlia pectoralis	2
Lygisaurus parrhasius	2
Liburnascincus mundivensis	1
Carlia munda	8
Carlia longipes	7
Carlia johnstonei	2
Carlia jarnoldae	8
Carlia gracilis	9
Carlia mysi	2
Carlia dogare	6
Liburnascincus coensis	9
Carlia bicarinata	7
Carlia amax	4
Saproscincus oriarus	2
Saproscincus challengeri	2
Saproscincus spectabilis	3
Saproscincus rosei	6
Saproscincus sp.	2
Saproscincus hannahae	4
Saproscincus czechurai	7
Saproscincus tetradactylus	6
Saproscincus basiliscus	12
Saproscincus lewisi	3
Harrisoniascincus zia	1
Eulamprus leuraensis	2
Eulamprus sp.	2
Silvascincus tryoni	2
Concinnia frerei	2
Concinnia sokosoma	2
Concinnia tigrina	2
Mochlus striatus	1
Cryptoblepharus nigropunctatus	5
Tropidophorus noggei	1
Liopholis modesta	1
Liopholis personata	2
Liopholis margaretae	2
Liopholis multiscutata	2
Liopholis guthega	1
Liopholis kintorei	2
Liopholis pulchra	1
Liopholis inornata	2
Bellatorias major	1
Egernia saxatilis	5
Theristicus caudatus	13
Eudocimus ruber	49
Geronticus eremita	13
Geronticus calvus	7
Mesoplodon stejnegeri	7
Melanotaenia fasinensis	13
Percilia irwini	16
Acanthurus bahianus	62
Acanthurus tractus	41
Ctenochaetus tominiensis	8
Pelotretis flavilatus	37
Peltorhamphus novaezeelandiae	32
Colistium nudipinnis	15
Scaphirhynchus cf.	3
Pseudoscaphirhynchus fedtschenkoi	3
Astrapogon alutus	17
Astrapogon stellatus	43
Anoplocapros lenticularis	27
Kentrocapros aculeatus	15
Argentina striata	10
Atlantoraja castelnaui	152
Pavoraja nitida	22
Bathyraja taranetzi	35
Bathyraja maculata	14
Bathyraja aleutica	24
Bathyraja parmifera	123
Bathyraja eatonii	36
Bathyraja shuntovi	11
Bathyraja richardsoni	27
Bathyraja meridionalis	19
Bathyraja maccaini	52
Bathyraja griseocauda	28
Bathyraja albomaculata	19
Bathyraja multispinis	23
Notoraja tobitukai	7
Ariomma melana	3
Ariomma bondi	24
Ariomma regulus	4
Pogonophryne albipinna	7
Ijimaia dofleini	15
Craterocephalus stramineus	7
Odontesthes sp.	10
Neobathyclupea megaceps	2
Bembrops anatirostris	6
Entomacrodus strasburgi	4
Laeops lanceolata	17
Monolene sessilicauda	12
Asterorhombus intermedius	13
Bovichtus angustifrons	12
Bregmaceros mcclellandi	7
Synchiropus sycorax	3
Callionymus olidus	3
Callorhinchus callorynchus	200
Antigonia combatia	7
Seriola fasciata	54
Carcharhinus amboinensis	185
Carcharhinus amblyrhynchoides	110
Glyphis siamensis	15
Glyphis sp.	3
Glyphis fowlerae	21
Lamiopsis temminckii	34
Lamiopsis tephrodes	23
Glyphis gangeticus	36
Sphyrna gilberti	3
Caulophryne pelagica	23
Caulophryne jordani	15
Seriolella porosa	20
Ceratias uranoscopus	15
Ataxolepis apus	18
Parataeniophorus gulosus	15
Eutaeniophorus festivus	20
Eutaeniophorus sp.	2
Procetichthys kreffti	15
Danacetichthys galathenus	15
Champsodon cf.	3
Nemadactylus bergi	10
Dysalotus alcocki	19
Pseudoscopelus astronesthidens	7
Kali normani	5
Kali macrodon	4
Dysalotus oligoscolus	6
Hydrolagus lemures	30
Chimaera fulva	45
Hydrolagus mirabilis	6
Robinsia catherinae	18
Fossorochromis rostratus	4
Petrochromis trewavasae	7
Cheilochromis euchilus	3
Genyochromis mento	3
Dimidiochromis compressiceps	6
Pseudotropheus crabro	3
Nimbochromis linni	3
Petrotilapia nigra	5
Diplotaxodon limnothrissa	3
Trematocranus placodon	3
Lamprologus lethops	3
Telmatochromis burgeoni	3
Julidochromis dickfeldi	3
Lamprologus werneri	4
Lamprologus tumbanus	3
Lamprologus tigripictilis	3
Lamprologus mocquardi	15
Lamprologus markerti	3
Lamprologus congoensis	4
Copadichromis borleyi	3
Lamprologus ornatipinnis	3
Neolamprologus brevis	3
Neolamprologus leleupi	3
Neolamprologus caudopunctatus	4
Lamprologus similis	3
Neolamprologus kungweensis	3
Lamprologus stappersi	3
Konia dikume	3
Myaka myaka	3
Pungu maclareni	3
Sarotherodon linnellii	4
Cyathochromis obliquidens	3
Chilotilapia rhoadesii	3
Copadichromis trimaculatus	3
Retroculus lapidifer	10
Bujurquina mariae	3
Chaetobranchopsis bitaeniatus	3
Lethrinops lethrinus	3
Buccochromis nototaenia	3
Hemitilapia oxyrhynchus	3
Dimidiochromis kiwinge	3
Copadichromis quadrimaculatus	3
Copadichromis mloto	3
Copadichromis virginalis	3
Mylochromis lateristriga	3
Pterophyllum altum	8
Placidochromis longimanus	4
Alticorpus geoffreyi	3
Symphysodon haraldi	3
Protomelas annectens	3
Paraneetroplus synspilus	4
Sundasalanx praecox	14
Clupeichthys goniognathus	7
Tenualosa thibaudeaui	16
Ethmidium maculatum	34
Clupeoides borneensis	14
Clupeichthys perakensis	24
Potamothrissa acutirostris	10
Odaxothrissa losera	19
Sprattus antipodum	16
Sprattus muelleri	14
Sundasalanx sp.	1
Sardinella fijiensis	6
Clupeoides sp.	1
Clupeichthys aesarnensis	18
Jenkinsia sp.	33
Sundasalanx mekongensis	15
Xenomystax atrarius	15
Cottus dzungaricus	17
Mesocottus haitej	17
Artediellus pacificus	6
Triglops forficatus	18
Cottus pitensis	20
Cottus marginatus	4
Cottus bendirei	3
Cottus klamathensis	36
Cottus princeps	9
Cottus tenuis	18
Cottus gulosus	25
Cottus koreanus	41
Comephorus dybowskii	7
Cottus rhenanus	41
Cottus perifretum	17
Cottus volki	7
Cottus szanaga	6
Cyclopsetta fimbriata	8
Citharichthys cornutus	5
Cynoglossus zanzibarensis	22
Cynoglossus nanhaiensis	5
Cynoglossus roulei	6
Cynoglossus senegalensis	52
Cynoglossus gracilis	18
Paraplagusia bilineata	34
Cyprinodon rubrofluviatilis	4
Orestias ascotanensis	4
Orestias laucaensis	3
Orestias chungarensis	3
Cyprinodon diabolis	3
Dasyatis tortonesei	44
Pateobatis hortlei	15
Urogymnus granulatus	10
Fluvitrygon signifer	29
Neotrygon indica	40
Pateobatis jenkinsii	57
Urogymnus dalyensis	3
Himantura microphthalma	3
Diceratias pileatus	16
Chilomycterus spinosus	21
Diretmoides veriginae	24
Plagiogeneion macrolepis	13
Emmelichthys papillatus	5
Coilia reynaldi	20
Engraulis tricolor	3
Evermannella ahlstromi	3
Prognichthys sealei	16
Cheilopogon arcticeps	10
Fundulus olivaceus	15
Fundulus lima	10
Thyrsites lepidopodea	3
Rhynchactis macrothrix	15
Tomicodon cryptus	9
Gillichthys seta	15
Scartelaos gigas	22
Oligolepis formosanus	14
Stiphodon semoni	271
Afurcagobius suppositus	3
Oxyurichthys microlepis	14
Ctenogobius saepepallens	104
Callogobius nigromarginatus	3
Taenioides cirratus	64
Rhinogobius niger	3
Rhinogobius lentiginis	3
Rhinogobius davidi	3
Rhinogobius shennongensis	4
Rhinogobius wuyanlingensis	10
Rhinogobius wuyiensis	3
Rhinogobius filamentosus	3
Lentipes palawanirufus	16
Lentipes bunagaya	4
Lentipes kijimuna	10
Ctenotrypauchen chinensis	5
Amblyotrypauchen arctocephalus	17
Sicyopterus sarasini	13
Sicyopterus punctissimus	7
Stiphodon pelewensis	42
Sicyopterus stiphodonoides	9
Stiphodon tuivi	7
Sicyopterus marquesensis	7
Sicyopterus lividus	11
Sicyopterus lengguru	5
Sicyopterus franouxi	9
Sicyopterus eudentatus	11
Sicyopterus aiensis	7
Sicyopterus parvei	73
Sicyopterus microcephalus	75
Sicyopterus cynocephalus	64
Periophthalmus minutus	4
Sicydium altum	22
Schismatogobius ampluvinculus	31
Schismatogobius marmoratus	38
Pseudogobius fulvicaudus	18
Wuhanlinigobius polylepis	6
Odontamblyopus rebecca	5
Gonorynchus greyi	16
Hemigaleus microstoma	85
Hyporhamphus paucirastris	3
Pythonichthys microphthalmus	3
Himantolophus groenlandicus	20
Himantolophus albinares	18
Bathytyphlops marionae	9
Iso hawaiiensis	15
Makaira mazara	4
Stathmonotus gymnodermis	7
Phoxinus ujmonensis	4
